chemsep_index;component_name;cas_number;formula_chemsep;correlation_name;correlation_key;property_unit;eqno;A;B;C;D;E;Tmin_K;Tmax_K
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;82477;-807.95;13.526;-0.00028702;2.5016e-08;200;1500
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;-55496.57;720.9032;-0.408358;8.22993e-05;;200;1200
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;-69485;774.7;4.4167;0.025384;-2.2994e-05;296.6;434
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.90826;0.27716;650.1;0.30685;;296.6;631.49
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.075187;-249.81;-0.16784;-0.0068233;2.6882e-06;293.15;563.15
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-13.48978;2405;63.787;-4.9001e-05;2;296.6;520.08
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Relative static permittivity (_);relative_static_permittivity;_;120;-10.5;-7475.325;0;0;0;273;650.1
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.21842;-283.51;-60.937;-15490;3379.6;325.05;1992
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-7568.9;1079.5;-5.8888;0.020493;-2.1735e-05;30;260
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Solid density (kmol/m3);solid_density;kmol/m3;2;11.987;-0.004344;;;;118.64;296.6
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Surface tension (N/m);surface_tension;N/m;16;-0.026687;-3.1724;-2.4129;-0.00081796;-1.6257e-06;289.35;631.49
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Vapour pressure (Pa);vapour_pressure;Pa;101;-31.63718;-3989.985;9.013268;-1.26698e-05;2;296.6;650.1
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.0030349;0.6097;669.35;478820;;296.6;1000
1151;Cyclohexanol;108-93-0;-CH(OH)(CH2)4CH2-;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;8.1528e-08;0.83387;90.96;4936.6;;296.6;1000
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Antoine (Pa);antoine;Pa;10;21.878;4095.6;-32.667;;;392;566.47
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;67630000;1.0666;-1.0647;0.39633;0.019258;242;631.37
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;63931;-772.15;13.468;-0.00038098;7.7306e-08;200;1500
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;-37786.54;553.5432;-0.19528;-1.5263e-05;;200;1200
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;17987;-72.539;10.794;0.0063056;-4.9607e-06;250.9;489.75
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.8601;0.26829;653;0.29808;;242;631.37
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.11507;-853.65;4.7946;-0.021722;9.1954e-06;242;428.58
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-10.87225;1120;3.7501;2.1994e-06;2;242;428.58
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Relative static permittivity (_);relative_static_permittivity;_;120;-19.94714;-9100;-54.6;;;274.15;444.15
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.191;-261.99;-70.335;-58777;93808;326.5;1791.5
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;5371.7;717.87;-1.4937;0.0041059;-5.0183e-06;50;242
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Solid density (kmol/m3);solid_density;kmol/m3;2;12.803;-0.0058836;;;;96.8;242
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Surface tension (N/m);surface_tension;N/m;16;-0.011699;67.123;-3.1713;0.001017399;-4.8961e-06;242;631.37
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Vapour pressure (Pa);vapour_pressure;Pa;101;69.93885;-7280.529;-6.943105;3.624646e-06;2;241.45;653
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;-1104.9;-0.018396;479160;-8139200000;;242;1000
1080;Cyclohexanone;108-94-1;-CH2CO(CH2)3CH2-;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;5.3484e-08;0.89115;65.345;-657.26;;242;1000
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Antoine (Pa);antoine;Pa;10;20.91;2943.1;-42.47;;;336.35;500
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;57944020;1.587579;-2.225474;1.109627;0.041589;169.67;560.4
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;48919;-644.33;13.16;-0.0002758;9.0717e-08;150;1500
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;-29684;538;-0.28796;5.6637e-05;;150;1500
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;97738;2.3363;7.7626;0.013772;-1.1653e-05;169.67;356.12
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.807;0.25253;560.42;0.26738;;169.67;560.4
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.11174;816.81;-14.373;0.055987;-0.00010104;169.67;383.15
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-10.5517;650.9998;0.11228;-1.9651e-07;2;200;448.336
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Relative static permittivity (_);relative_static_permittivity;_;120;-1.554;-1106.348;0;0;0;273;560.42
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.17779;-223.3;-26.025;400.34;-7027.1;280.2;1500
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-106910;3261.1;-17.561;0.022428;7.0624e-05;110;169.66
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Solid density (kmol/m3);solid_density;kmol/m3;2;14.172;-0.0093983;0;0;0;67.87;169.67
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Surface tension (N/m);surface_tension;N/m;16;-0.011245;31.113;-2.988;0.00029997;-5.5654e-06;169.67;560.4
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Vapour pressure (Pa);vapour_pressure;Pa;101;82.052;-6388.7;-9.1035;7.1317e-06;2;169.67;560.4
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;9.4336e-05;1.0783;568.3;34471;;169.67;1000
270;Cyclohexene;110-83-8;-CH2CHCHCH2CH2CH2-;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;1.3322e-06;0.45371;444.45;117.38;;169.67;1000
104;Cyclopentane;287-92-3;-(CH2)5-;Antoine (Pa);antoine;Pa;10;21.116;2809.4;-29.479;;;310.22;459.21
104;Cyclopentane;287-92-3;-(CH2)5-;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;45136180;1.248318;-2.311302;2.401073;-0.943348;179.28;494.2
104;Cyclopentane;287-92-3;-(CH2)5-;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;39785;-704.2;13.082;-0.00014913;2.4491e-08;100;1500
104;Cyclopentane;287-92-3;-(CH2)5-;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;41730;-164.08;1.4897;-0.0018039;6.8303e-07;50;1000
104;Cyclopentane;287-92-3;-(CH2)5-;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;84725;368.5;3.0559;0.030633;-3.1124e-05;179.28;322.4
104;Cyclopentane;287-92-3;-(CH2)5-;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.92461;0.26305;511.77;0.22002;;179.28;511.76
104;Cyclopentane;287-92-3;-(CH2)5-;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.10961;-598.59;3.5098;-0.016258;-9.1635e-06;179.28;322.4
104;Cyclopentane;287-92-3;-(CH2)5-;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-10.94651;770.0001;-0.84082;-7.0656e-07;2;225;411
104;Cyclopentane;287-92-3;-(CH2)5-;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
104;Cyclopentane;287-92-3;-(CH2)5-;Relative static permittivity (_);relative_static_permittivity;_;120;-1.4825;-1000;-6;;;154;444.15
104;Cyclopentane;287-92-3;-(CH2)5-;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.14457;-136.77;-19.525;1064.5;-3861.2;255.8;1790.6
104;Cyclopentane;287-92-3;-(CH2)5-;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-39074;2770.3;-35.305;0.22637;-0.000515;26.16;163.83
104;Cyclopentane;287-92-3;-(CH2)5-;Solid density (kmol/m3);solid_density;kmol/m3;2;15.24;-0.010626;;;;71.71;179.28
104;Cyclopentane;287-92-3;-(CH2)5-;Surface tension (N/m);surface_tension;N/m;16;-0.0069318;73.276;-3.5449;0.0024935;-1.1185e-05;179.28;494.2
104;Cyclopentane;287-92-3;-(CH2)5-;Vapour pressure (Pa);vapour_pressure;Pa;101;-74.77148;-401.0576;15.6271;-2.60872e-05;2;179.28;511.7
104;Cyclopentane;287-92-3;-(CH2)5-;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;9.8408e-06;1.4611;639.53;7396.1;;179.28;1000
104;Cyclopentane;287-92-3;-(CH2)5-;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;2.1433e-07;0.68815;135.42;-1597.6;;179.28;1000
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Antoine (Pa);antoine;Pa;10;20.921;3199;-73.256;;;353.35;522.04
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;64859000;0.77992;-0.72383;0.38094;-0.025388;175.3;562.58
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;152990;-805.71;13.605;-0.00024656;5.3497e-08;200;1500
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;34113;646.38;-0.25439;2.5866e-05;;200;1500
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;198760;65.432;9.8123;0.0039694;8.4178e-07;175.3;450
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.22926;0.17412;584.11;0.21764;;175.3;584.1
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.067128;2.4703;-1.3291;-0.0010011;-2.5742e-07;175.3;523.15
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.30381;1207;-4.9404;4.096e-06;2;175.3;473
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Relative static permittivity (_);relative_static_permittivity;_;120;-2.17;-1544.9;0;0;0;273;580.15
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.34998;-389.07;-72.95;-21323;26825;290.5;1856.5
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;1;236620;;;;;0;580.15
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Solid density (kmol/m3);solid_density;kmol/m3;2;8.3732;-0.005226;0;0;0;70.12;177.95
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Surface tension (N/m);surface_tension;N/m;16;-0.01167;44.906;-3.3567;0.00097712;-5.2216e-06;175.3;562.58
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Vapour pressure (Pa);vapour_pressure;Pa;101;95.7043;-8294.241;-10.81822;6.127187e-06;2;175.3;584.1
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.0036064;0.57918;1401.9;287150;;175.3;1000
1404;Di-n-butyl ether;142-96-1;(C4H9)2O;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;2.113e-07;0.66224;141.56;6932;;175.3;1000
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Antoine (Pa);antoine;Pa;10;22.097;4581.5;-35.467;;;439.75;649.35
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;52792400;-0.627848;2.812662;-3.633008;1.997715;187.66;675
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;135200;-728.45;13.4;-0.00037376;9.4294e-08;200;1500
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;30077;631.46;-0.35924;7.4548e-05;;200;1500
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;195280;206.99;8.2539;0.0083402;-3.6311e-06;187.66;469
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.0083051;0.032244;727.15;0.12866;;187.66;675
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.066065;4.827;-1.4132;-0.00039942;-9.1868e-07;187.66;469
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-9.731112;670.9995;-0.35065;1.116599e-06;2;187.66;627
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.30698;-389.94;-117.39;-56995;52423;337.5;1500
1829;Di-n-propyl disulfide;629-19-6;CH3CH2CH2SSCH2CH2CH3;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-23050;2146.3;-10.296;0.017948;2.8517e-05;16.53;175.02
